entry_time,exit_time,direction,entry_price,exit_price,size,stop_loss,initial_stop,take_profit_1,pnl,pnl_pct,rr,exit_reason,tp1_hit,breakeven_set,signal_strength,leverage,margin,position_value,liquidation_price,funding_fees,liquidation_fee,is_liquidated,margin_ratio_at_entry,mmr_tier
2026-05-23 18:10:00,2026-05-23 18:15:00,long,75715.230018,75799.99,4.463736427235459,75340.94226977893,75340.94226977893,76089.51776622108,243.00574860640276,0.24300574860640278,0.22645673656926452,布林带中轨止盈,false,false,2,10.0,33797.28303278583,337972.83032785833,57575.43937849701,0.0,0.0,false,0.09999999999999999,3
2026-05-24 03:35:00,2026-05-24 06:50:00,short,76788.6392,77039.93205422033,6.657086185447587,77039.93205422033,77039.93205422033,76537.34634577968,-1878.0227752942408,-1.8780227752942407,0.0,止损,false,false,1,10.0,51118.85892176391,511188.58921763906,88150.66330132275,0.0,0.0,false,0.1,3
2026-05-24 19:50:00,2026-05-24 21:25:00,long,76783.363602,76581.66887927431,8.087609839602703,76581.66887927431,76581.66887927431,76985.05832472569,-1878.9732876167122,-1.8789732876167122,0.0,止损,false,false,2,10.0,62099.388698532726,620993.8869853272,67712.98277950396,0.0,0.0,false,0.1,3
2026-05-24 22:10:00,2026-05-24 22:15:00,long,77000.106942,76866.04,1.6406143089667753,76031.76185407709,76031.76185407709,77968.4520299229,-270.39515344367186,-0.2703951534436718,-0.1384495503432332,布林带中轨止盈,false,false,1,10.0,12632.747724101713,126327.47724101713,28934.76731691969,0.0,0.0,false,0.1,2
2026-05-25 06:15:00,2026-05-25 09:30:00,short,77281.920524,77695.34160937472,3.827241377742164,77695.34160937472,77695.34160937472,76868.49943862528,-1701.205814883292,-1.7012058148832923,0.0,止损,false,false,1,10.0,29577.65639808342,295776.5639808342,96549.51587719403,-29.626912794067515,0.0,false,0.1,3
2026-05-25 20:40:00,2026-05-25 20:45:00,short,77248.41722599999,77260.01,5.54609590296497,77527.25562347466,77527.25562347466,76969.57882852532,-235.6912063550356,-0.2356912063550356,-0.041575242523969276,布林带中轨止盈,false,false,1,10.0,42842.713028764716,428427.13028764713,90179.08312742737,0.0,0.0,false,0.1,3
2026-05-26 08:10:00,2026-05-26 10:05:00,long,76809.468822,76590.68796699094,7.031343087997805,76590.68796699094,76590.68796699094,77028.24967700905,-1753.737414430854,-1.753737414430854,0.0,止损,false,false,1,10.0,54007.372769435264,540073.7276943526,66781.8638526726,0.0,0.0,false,0.1,3
2026-05-26 16:30:00,2026-05-26 17:25:00,long,76620.36100799999,76114.58751889752,2.963634802614788,76114.58751889752,76114.58751889752,77126.13449710247,-1589.158250767072,-1.5891582507670723,0.0,止损,false,false,1,10.0,22707.476847221784,227074.76847221784,52225.54177526914,0.0,0.0,false,0.1,2
2026-05-26 18:20:00,2026-05-26 22:10:00,long,76257.37842600001,75778.76635202779,3.061619693835641,75778.76635202779,75778.76635202779,76735.99049997223,-1558.1304567560585,-1.5581304567560583,0.0,止损,false,false,1,10.0,23347.109158931875,233471.09158931876,53140.065409340015,0.0,0.0,false,0.09999999999999999,2
2026-05-27 03:00:00,2026-05-27 03:45:00,long,75939.574878,75646.07263562888,4.8800232732190665,75646.07263562888,75646.07263562888,76233.07712037112,-1579.9596115088434,-1.5799596115088435,0.0,止损,false,false,1,10.0,37058.689276300196,370586.89276300196,62247.85701025304,0.0,0.0,false,0.1,3
